Year,Month,Day,Hour,T_ambient_C,Pressure_mbar
2020,2,16,0,-40.80,1017
2020,2,16,1,-42.00,1017
2020,2,16,2,-42.80,1017
2020,2,16,3,-43.20,1017
2020,2,16,4,-43.40,1017
2020,2,16,5,-43.20,1017
2020,2,16,6,-42.90,1017
2020,2,16,7,-42.50,1017
2020,2,16,8,-42.10,1017
2020,2,16,9,-41.60,1017
2020,2,16,10,-41.10,1017
2020,2,16,11,-40.70,1017
2020,2,16,12,-40.40,1017
2020,2,16,13,-40.10,1016
2020,2,16,14,-39.80,1016
2020,2,16,15,-39.50,1016
2020,2,16,16,-39.40,1016
2020,2,16,17,-39.10,1016
2020,2,16,18,-38.40,1016
2020,2,16,19,-37.20,1017
2020,2,16,20,-36.00,1017
2020,2,16,21,-34.80,1017
2020,2,16,22,-33.80,1017
2020,2,16,23,-33.30,1016
2020,2,17,0,-33.50,1016
2020,2,17,1,-33.60,1016
2020,2,17,2,-33.60,1016
2020,2,17,3,-33.80,1015
2020,2,17,4,-34.30,1015
2020,2,17,5,-34.90,1015
2020,2,17,6,-35.30,1014
2020,2,17,7,-35.70,1014
2020,2,17,8,-35.90,1014
2020,2,17,9,-35.80,1014
2020,2,17,10,-35.50,1013
2020,2,17,11,-35.10,1013
2020,2,17,12,-34.70,1012
2020,2,17,13,-34.30,1012
2020,2,17,14,-34.10,1011
2020,2,17,15,-34.10,1011
2020,2,17,16,-34.40,1010
2020,2,17,17,-34.70,1010
2020,2,17,18,-34.50,1009
2020,2,17,19,-33.70,1009
2020,2,17,20,-32.70,1009
2020,2,17,21,-31.60,1009
2020,2,17,22,-30.80,1008
2020,2,17,23,-30.50,1008
2020,2,18,0,-30.90,1008
2020,2,18,1,-31.60,1007
2020,2,18,2,-31.70,1007
2020,2,18,3,-31.60,1007
2020,2,18,4,-31.30,1007
2020,2,18,5,-30.90,1006
2020,2,18,6,-30.50,1006
2020,2,18,7,-30.10,1006
2020,2,18,8,-29.50,1006
2020,2,18,9,-28.70,1005
2020,2,18,10,-27.50,1005
2020,2,18,11,-25.70,1004
2020,2,18,12,-24.20,1003
2020,2,18,13,-23.20,1003
2020,2,18,14,-22.70,1002
2020,2,18,15,-22.30,1002
2020,2,18,16,-22.00,1001
2020,2,18,17,-21.50,1001
2020,2,18,18,-20.60,1001
2020,2,18,19,-19.40,1000
2020,2,18,20,-18.20,1000
2020,2,18,21,-17.10,999
2020,2,18,22,-16.50,999
2020,2,18,23,-16.30,998
2020,2,19,0,-16.10,997
2020,2,19,1,-15.80,996
2020,2,19,2,-15.20,995
2020,2,19,3,-14.50,994
2020,2,19,4,-13.70,993
2020,2,19,5,-13.10,993
2020,2,19,6,-13.00,992
2020,2,19,7,-13.00,991
2020,2,19,8,-12.80,991
2020,2,19,9,-12.70,990
2020,2,19,10,-12.60,990
2020,2,19,11,-12.60,990
2020,2,19,12,-12.50,989
2020,2,19,13,-12.50,988
2020,2,19,14,-12.50,987
2020,2,19,15,-12.10,986
2020,2,19,16,-11.90,985
2020,2,19,17,-11.70,984
2020,2,19,18,-11.20,983
2020,2,19,19,-10.20,982
2020,2,19,20,-9.10,981
2020,2,19,21,-8.20,980
2020,2,19,22,-7.50,979
2020,2,19,23,-7.30,978
2020,2,20,0,-7.60,977
2020,2,20,1,-8.10,977
2020,2,20,2,-8.80,977
2020,2,20,3,-9.40,977
2020,2,20,4,-10.20,977
2020,2,20,5,-11.50,978
2020,2,20,6,-12.60,978
2020,2,20,7,-13.10,979
2020,2,20,8,-13.30,979
2020,2,20,9,-13.30,980
2020,2,20,10,-13.10,981
2020,2,20,11,-12.90,982
2020,2,20,12,-13.00,982
2020,2,20,13,-13.40,983
2020,2,20,14,-14.20,983
2020,2,20,15,-15.00,984
2020,2,20,16,-15.50,984
2020,2,20,17,-15.50,985
2020,2,20,18,-15.00,985
2020,2,20,19,-14.70,985
2020,2,20,20,-14.80,985
2020,2,20,21,-14.90,985
2020,2,20,22,-15.20,984
2020,2,20,23,-15.60,984
2020,2,21,0,-16.50,984
2020,2,21,1,-17.80,984
2020,2,21,2,-18.50,983
2020,2,21,3,-18.60,983
2020,2,21,4,-18.70,982
2020,2,21,5,-18.80,982
2020,2,21,6,-18.80,982
2020,2,21,7,-18.80,981
2020,2,21,8,-18.90,981
2020,2,21,9,-18.80,981
2020,2,21,10,-18.60,981
2020,2,21,11,-18.20,980
2020,2,21,12,-17.80,980
2020,2,21,13,-17.40,980
2020,2,21,14,-16.90,980
2020,2,21,15,-16.60,980
2020,2,21,16,-16.80,980
2020,2,21,17,-16.80,980
2020,2,21,18,-16.60,981
2020,2,21,19,-16.20,982
2020,2,21,20,-15.70,982
2020,2,21,21,-15.20,983
2020,2,21,22,-15.10,983
2020,2,21,23,-15.20,984
2020,2,22,0,-15.60,984
2020,2,22,1,-16.10,985
2020,2,22,2,-16.50,985
2020,2,22,3,-16.80,986
2020,2,22,4,-17.00,986
2020,2,22,5,-17.20,987
2020,2,22,6,-17.30,987
2020,2,22,7,-17.40,988
2020,2,22,8,-17.50,988
2020,2,22,9,-17.70,989
2020,2,22,10,-17.90,989
2020,2,22,11,-18.20,990
2020,2,22,12,-18.50,990
2020,2,22,13,-18.80,991
2020,2,22,14,-19.00,992
2020,2,22,15,-19.10,992
2020,2,22,16,-19.10,993
2020,2,22,17,-19.00,993
2020,2,22,18,-18.60,994
2020,2,22,19,-17.90,995
2020,2,22,20,-17.30,996
2020,2,22,21,-16.70,996
2020,2,22,22,-16.30,997
2020,2,22,23,-16.30,997
2020,2,23,0,-16.50,998
2020,2,23,1,-17.00,998
2020,2,23,2,-17.40,999
2020,2,23,3,-17.70,1000
2020,2,23,4,-17.90,1001
2020,2,23,5,-18.10,1001
2020,2,23,6,-18.10,1002
2020,2,23,7,-18.00,1003
2020,2,23,8,-17.90,1003
2020,2,23,9,-18.00,1004
2020,2,23,10,-18.60,1005
2020,2,23,11,-19.30,1005
2020,2,23,12,-19.70,1006
2020,2,23,13,-19.90,1006
2020,2,23,14,-20.10,1007
2020,2,23,15,-20.20,1008
2020,2,23,16,-20.00,1009
2020,2,23,17,-19.60,1009
2020,2,23,18,-19.10,1010
2020,2,23,19,-18.70,1011
2020,2,23,20,-18.40,1012
2020,2,23,21,-18.30,1012
2020,2,23,22,-18.30,1013
2020,2,23,23,-18.50,1013
2020,2,24,0,-19.20,1014
2020,2,24,1,-20.40,1014
2020,2,24,2,-21.10,1015
2020,2,24,3,-21.30,1016
2020,2,24,4,-21.00,1016
2020,2,24,5,-20.70,1017
2020,2,24,6,-20.90,1017
2020,2,24,7,-21.90,1018
2020,2,24,8,-23.10,1018
2020,2,24,9,-23.60,1019
2020,2,24,10,-23.70,1019
2020,2,24,11,-23.80,1020
2020,2,24,12,-23.70,1021
2020,2,24,13,-23.50,1021
2020,2,24,14,-23.40,1022
2020,2,24,15,-23.40,1022
2020,2,24,16,-23.40,1023
2020,2,24,17,-23.20,1023
2020,2,24,18,-22.50,1023
2020,2,24,19,-21.60,1024
2020,2,24,20,-21.00,1024
2020,2,24,21,-20.30,1025
2020,2,24,22,-19.80,1025
2020,2,24,23,-19.70,1025
2020,2,25,0,-20.50,1025
2020,2,25,1,-22.00,1025
2020,2,25,2,-23.70,1025
2020,2,25,3,-25.90,1025
2020,2,25,4,-28.30,1025
2020,2,25,5,-30.00,1025
2020,2,25,6,-30.90,1025
2020,2,25,7,-31.10,1025
2020,2,25,8,-31.10,1025
2020,2,25,9,-31.20,1024
2020,2,25,10,-31.30,1024
2020,2,25,11,-32.30,1023
2020,2,25,12,-33.90,1022
2020,2,25,13,-35.10,1021
2020,2,25,14,-35.40,1020
2020,2,25,15,-35.30,1019
2020,2,25,16,-35.00,1018
2020,2,25,17,-34.10,1017
2020,2,25,18,-32.40,1017
2020,2,25,19,-30.60,1016
2020,2,25,20,-29.20,1015
2020,2,25,21,-27.80,1015
2020,2,25,22,-26.50,1014
2020,2,25,23,-25.90,1013
2020,2,26,0,-26.30,1012
2020,2,26,1,-27.40,1011
2020,2,26,2,-28.10,1011
2020,2,26,3,-28.60,1011
2020,2,26,4,-29.10,1011
2020,2,26,5,-29.50,1011
2020,2,26,6,-30.00,1010
2020,2,26,7,-30.50,1010
2020,2,26,8,-31.00,1010
2020,2,26,9,-31.30,1010
2020,2,26,10,-31.40,1009
2020,2,26,11,-31.60,1009
2020,2,26,12,-31.70,1009
2020,2,26,13,-31.90,1009
2020,2,26,14,-32.10,1009
2020,2,26,15,-32.30,1009
2020,2,26,16,-32.30,1009
2020,2,26,17,-31.10,1009
2020,2,26,18,-29.00,1009
2020,2,26,19,-26.90,1009
2020,2,26,20,-25.70,1009
2020,2,26,21,-25.00,1009
2020,2,26,22,-24.50,1009
2020,2,26,23,-24.20,1009
2020,2,27,0,-24.10,1009
2020,2,27,1,-24.50,1009
2020,2,27,2,-24.50,1009
2020,2,27,3,-24.20,1009
2020,2,27,4,-23.70,1009
2020,2,27,5,-23.40,1009
2020,2,27,6,-23.50,1009
2020,2,27,7,-24.10,1010
2020,2,27,8,-25.20,1010
2020,2,27,9,-26.60,1011
2020,2,27,10,-28.10,1011
2020,2,27,11,-29.50,1011
2020,2,27,12,-30.80,1012
2020,2,27,13,-32.10,1012
2020,2,27,14,-33.40,1012
2020,2,27,15,-34.30,1012
2020,2,27,16,-34.60,1012
2020,2,27,17,-34.40,1012
2020,2,27,18,-33.70,1012
2020,2,27,19,-32.80,1012
2020,2,27,20,-31.80,1012
2020,2,27,21,-30.80,1012
2020,2,27,22,-30.20,1012
2020,2,27,23,-30.50,1012
2020,2,28,0,-31.60,1011
2020,2,28,1,-33.00,1011
2020,2,28,2,-34.30,1011
2020,2,28,3,-35.50,1011
2020,2,28,4,-36.70,1011
2020,2,28,5,-37.40,1011
2020,2,28,6,-37.80,1011
2020,2,28,7,-37.90,1011
2020,2,28,8,-38.00,1011
2020,2,28,9,-37.90,1011
2020,2,28,10,-37.90,1011
2020,2,28,11,-38.00,1011
2020,2,28,12,-38.10,1011
2020,2,28,13,-38.00,1011
2020,2,28,14,-37.80,1011
2020,2,28,15,-37.50,1011
2020,2,28,16,-37.20,1011
2020,2,28,17,-36.40,1011
2020,2,28,18,-34.50,1011
2020,2,28,19,-32.60,1012
2020,2,28,20,-31.10,1011
2020,2,28,21,-29.70,1011
2020,2,28,22,-28.60,1011
2020,2,28,23,-28.30,1011
2020,3,1,0,-27.10,1003
2020,3,1,1,-28.50,1002
2020,3,1,2,-29.60,1001
2020,3,1,3,-29.90,1001
2020,3,1,4,-29.90,999
2020,3,1,5,-29.70,998
2020,3,1,6,-30.00,997
2020,3,1,7,-30.40,996
2020,3,1,8,-30.60,995
2020,3,1,9,-30.70,994
2020,3,1,10,-31.00,993
2020,3,1,11,-31.70,992
2020,3,1,12,-32.20,991
2020,3,1,13,-32.30,990
2020,3,1,14,-31.50,989
2020,3,1,15,-30.50,988
2020,3,1,16,-29.30,988
2020,3,1,17,-28.60,987
2020,3,1,18,-28.00,987
2020,3,1,19,-27.40,987
2020,3,1,20,-26.80,986
2020,3,1,21,-26.30,986
2020,3,1,22,-26.30,986
2020,3,1,23,-27.00,987
2020,3,2,0,-28.20,988
2020,3,2,1,-30.00,988
2020,3,2,2,-31.80,989
2020,3,2,3,-32.90,990
2020,3,2,4,-33.80,991
2020,3,2,5,-34.30,991
2020,3,2,6,-34.30,992
2020,3,2,7,-33.90,993
2020,3,2,8,-33.40,993
2020,3,2,9,-33.30,994
2020,3,2,10,-33.10,995
2020,3,2,11,-32.70,995
2020,3,2,12,-32.30,996
2020,3,2,13,-32.10,996
2020,3,2,14,-32.20,997
2020,3,2,15,-32.30,997
2020,3,2,16,-32.30,997
2020,3,2,17,-31.90,997
2020,3,2,18,-30.70,997
2020,3,2,19,-29.40,997
2020,3,2,20,-28.60,997
2020,3,2,21,-27.90,997
2020,3,2,22,-27.40,997
2020,3,2,23,-27.60,997
2020,3,3,0,-28.10,997
2020,3,3,1,-29.10,997
2020,3,3,2,-30.30,997
2020,3,3,3,-30.90,997
2020,3,3,4,-31.40,997
2020,3,3,5,-31.90,997
2020,3,3,6,-32.30,997
2020,3,3,7,-32.60,997
2020,3,3,8,-32.80,997
2020,3,3,9,-33.00,997
2020,3,3,10,-33.40,997
2020,3,3,11,-33.60,997
2020,3,3,12,-33.80,997
2020,3,3,13,-34.00,997
2020,3,3,14,-34.40,996
2020,3,3,15,-34.50,996
2020,3,3,16,-34.40,996
2020,3,3,17,-34.10,997
2020,3,3,18,-33.50,997
2020,3,3,19,-32.60,997
2020,3,3,20,-31.70,997
2020,3,3,21,-30.40,996
2020,3,3,22,-29.90,996
2020,3,3,23,-29.80,996
2020,3,4,0,-30.60,996
2020,3,4,1,-31.90,996
2020,3,4,2,-33.40,997
2020,3,4,3,-34.60,997
2020,3,4,4,-35.70,997
2020,3,4,5,-36.80,998
2020,3,4,6,-38.00,998
2020,3,4,7,-38.90,998
2020,3,4,8,-39.70,999
2020,3,4,9,-40.10,999
2020,3,4,10,-40.40,1000
2020,3,4,11,-40.40,1001
2020,3,4,12,-40.30,1001
2020,3,4,13,-40.00,1002
2020,3,4,14,-39.70,1002
2020,3,4,15,-39.10,1003
2020,3,4,16,-38.40,1004
2020,3,4,17,-36.90,1004
2020,3,4,18,-34.10,1006
2020,3,4,19,-30.60,1007
2020,3,4,20,-27.60,1008
2020,3,4,21,-25.50,1009
2020,3,4,22,-24.50,1009
2020,3,4,23,-24.20,1010
2020,3,5,0,-24.40,1011
2020,3,5,1,-25.10,1012
2020,3,5,2,-26.10,1014
2020,3,5,3,-27.20,1015
2020,3,5,4,-28.40,1016
2020,3,5,5,-29.30,1017
2020,3,5,6,-30.20,1018
2020,3,5,7,-31.00,1019
2020,3,5,8,-31.70,1020
2020,3,5,9,-32.50,1020
2020,3,5,10,-33.70,1021
2020,3,5,11,-35.00,1021
2020,3,5,12,-36.00,1021
2020,3,5,13,-36.80,1021
2020,3,5,14,-37.40,1021
2020,3,5,15,-37.80,1021
2020,3,5,16,-37.90,1020
2020,3,5,17,-37.10,1020
2020,3,5,18,-35.30,1020
2020,3,5,19,-32.90,1020
2020,3,5,20,-31.20,1020
2020,3,5,21,-29.70,1020
2020,3,5,22,-28.40,1019
2020,3,5,23,-27.80,1019
2020,3,6,0,-28.50,1018
2020,3,6,1,-29.80,1018
2020,3,6,2,-30.60,1018
2020,3,6,3,-30.60,1018
2020,3,6,4,-30.30,1018
2020,3,6,5,-30.00,1018
2020,3,6,6,-29.80,1018
2020,3,6,7,-29.90,1018
2020,3,6,8,-30.30,1018
2020,3,6,9,-30.80,1018
2020,3,6,10,-31.30,1017
2020,3,6,11,-31.90,1017
2020,3,6,12,-32.50,1017
2020,3,6,13,-32.90,1016
2020,3,6,14,-33.00,1016
2020,3,6,15,-33.20,1015
2020,3,6,16,-33.60,1015
2020,3,6,17,-33.30,1015
2020,3,6,18,-32.40,1015
2020,3,6,19,-30.80,1015
2020,3,6,20,-29.30,1015
2020,3,6,21,-27.60,1014
2020,3,6,22,-26.10,1014
2020,3,6,23,-25.20,1014
2020,3,7,0,-25.20,1013
2020,3,7,1,-26.30,1013
2020,3,7,2,-27.60,1013
2020,3,7,3,-28.20,1013
2020,3,7,4,-28.50,1012
2020,3,7,5,-29.10,1012
2020,3,7,6,-29.60,1012
2020,3,7,7,-30.20,1012
2020,3,7,8,-30.60,1011
2020,3,7,9,-30.80,1011
2020,3,7,10,-30.60,1010
2020,3,7,11,-30.30,1009
2020,3,7,12,-30.10,1009
2020,3,7,13,-29.80,1008
2020,3,7,14,-29.50,1007
2020,3,7,15,-29.30,1007
2020,3,7,16,-29.30,1006
2020,3,7,17,-28.70,1005
2020,3,7,18,-27.40,1005
2020,3,7,19,-25.90,1004
2020,3,7,20,-24.30,1003
2020,3,7,21,-22.60,1003
2020,3,7,22,-21.10,1002
2020,3,7,23,-20.20,1001
2020,3,8,0,-19.90,1001
2020,3,8,1,-20.20,1000
2020,3,8,2,-20.90,1000
2020,3,8,3,-21.50,999
2020,3,8,4,-22.10,999
2020,3,8,5,-22.60,999
2020,3,8,6,-23.00,999
2020,3,8,7,-23.10,999
2020,3,8,8,-22.70,999
2020,3,8,9,-22.30,999
2020,3,8,10,-22.30,999
2020,3,8,11,-22.80,999
2020,3,8,12,-23.30,999
2020,3,8,13,-23.80,999
2020,3,8,14,-24.10,999
2020,3,8,15,-24.30,999
2020,3,8,16,-24.10,999
2020,3,8,17,-23.20,999
2020,3,8,18,-21.80,999
2020,3,8,19,-20.70,999
2020,3,8,20,-19.40,999
2020,3,8,21,-18.70,999
2020,3,8,22,-18.50,999
2020,3,8,23,-18.50,999
2020,3,9,0,-18.80,999
2020,3,9,1,-20.00,999
2020,3,9,2,-21.20,999
2020,3,9,3,-22.00,999
2020,3,9,4,-22.50,999
2020,3,9,5,-22.70,999
2020,3,9,6,-22.80,999
2020,3,9,7,-22.80,999
2020,3,9,8,-22.90,999
2020,3,9,9,-23.10,999
2020,3,9,10,-23.50,999
2020,3,9,11,-24.00,999
2020,3,9,12,-24.40,999
2020,3,9,13,-24.90,999
2020,3,9,14,-25.20,999
2020,3,9,15,-25.30,999
2020,3,9,16,-25.10,999
2020,3,9,17,-24.50,999
2020,3,9,18,-23.70,999
2020,3,9,19,-22.60,1000
2020,3,9,20,-21.70,1000
2020,3,9,21,-21.10,1000
2020,3,9,22,-20.70,999
2020,3,9,23,-20.40,999
2020,3,10,0,-20.40,999
2020,3,10,1,-20.90,999
2020,3,10,2,-22.00,999
2020,3,10,3,-22.70,999
2020,3,10,4,-22.80,999
2020,3,10,5,-22.60,999
2020,3,10,6,-22.50,999
2020,3,10,7,-22.50,999
2020,3,10,8,-22.50,1000
2020,3,10,9,-22.80,1000
2020,3,10,10,-23.20,1000
2020,3,10,11,-23.60,1001
2020,3,10,12,-23.90,1001
2020,3,10,13,-24.30,1002
2020,3,10,14,-24.60,1002
2020,3,10,15,-24.50,1003
2020,3,10,16,-24.10,1003
2020,3,10,17,-23.60,1004
2020,3,10,18,-22.90,1005
2020,3,10,19,-22.40,1005
2020,3,10,20,-22.00,1006
2020,3,10,21,-21.90,1007
2020,3,10,22,-22.30,1007
2020,3,10,23,-22.70,1008
2020,3,11,0,-23.20,1009
2020,3,11,1,-23.80,1009
2020,3,11,2,-24.50,1010
2020,3,11,3,-24.90,1011
2020,3,11,4,-25.00,1012
2020,3,11,5,-25.10,1012
2020,3,11,6,-25.10,1013
2020,3,11,7,-25.10,1014
2020,3,11,8,-25.20,1014
2020,3,11,9,-25.40,1015
2020,3,11,10,-25.80,1016
2020,3,11,11,-26.20,1016
2020,3,11,12,-26.70,1017
2020,3,11,13,-27.20,1018
2020,3,11,14,-27.90,1018
2020,3,11,15,-28.70,1019
2020,3,11,16,-29.00,1020
2020,3,11,17,-28.50,1020
2020,3,11,18,-27.40,1021
2020,3,11,19,-26.20,1022
2020,3,11,20,-25.30,1022
2020,3,11,21,-24.70,1023
2020,3,11,22,-24.20,1023
2020,3,11,23,-24.00,1024
2020,3,12,0,-24.40,1024
2020,3,12,1,-26.10,1025
2020,3,12,2,-27.90,1025
2020,3,12,3,-29.30,1026
2020,3,12,4,-30.10,1026
2020,3,12,5,-30.40,1027
2020,3,12,6,-30.70,1027
2020,3,12,7,-30.90,1028
2020,3,12,8,-31.10,1029
2020,3,12,9,-31.50,1030
2020,3,12,10,-31.50,1030
2020,3,12,11,-31.20,1031
2020,3,12,12,-31.30,1032
2020,3,12,13,-31.50,1032
2020,3,12,14,-31.90,1033
2020,3,12,15,-32.30,1033
2020,3,12,16,-32.50,1033
2020,3,12,17,-31.40,1034
2020,3,12,18,-29.60,1035
2020,3,12,19,-28.10,1034
2020,3,12,20,-26.80,1034
2020,3,12,21,-25.10,1034
2020,3,12,22,-23.40,1034
2020,3,12,23,-22.40,1034
2020,3,13,0,-22.50,1033
2020,3,13,1,-23.60,1032
2020,3,13,2,-25.20,1032
2020,3,13,3,-26.10,1031
2020,3,13,4,-26.30,1030
2020,3,13,5,-25.30,1029
2020,3,13,6,-23.60,1028
2020,3,13,7,-22.00,1027
2020,3,13,8,-20.90,1026
2020,3,13,9,-20.10,1026
2020,3,13,10,-19.10,1024
2020,3,13,11,-18.00,1023
2020,3,13,12,-16.90,1022
2020,3,13,13,-15.80,1021
2020,3,13,14,-14.80,1020
2020,3,13,15,-13.80,1019
2020,3,13,16,-12.90,1018
2020,3,13,17,-11.40,1018
2020,3,13,18,-9.60,1018
2020,3,13,19,-8.50,1017
2020,3,13,20,-7.60,1017
2020,3,13,21,-6.70,1017
2020,3,13,22,-6.00,1016
2020,3,13,23,-5.60,1016
2020,3,14,0,-5.80,1016
2020,3,14,1,-6.40,1016
2020,3,14,2,-7.30,1016
2020,3,14,3,-8.10,1016
2020,3,14,4,-8.30,1016
2020,3,14,5,-8.90,1016
2020,3,14,6,-9.50,1016
2020,3,14,7,-9.90,1016
2020,3,14,8,-10.70,1015
2020,3,14,9,-11.80,1016
2020,3,14,10,-12.40,1016
2020,3,14,11,-12.00,1016
2020,3,14,12,-11.20,1016
2020,3,14,13,-10.60,1015
2020,3,14,14,-10.00,1015
2020,3,14,15,-9.50,1014
2020,3,14,16,-8.90,1014
2020,3,14,17,-8.20,1013
2020,3,14,18,-7.40,1013
2020,3,14,19,-6.50,1013
2020,3,14,20,-5.60,1012
2020,3,14,21,-4.80,1012
2020,3,14,22,-4.20,1012
2020,3,14,23,-3.90,1013
2020,3,15,0,-3.70,1013
2020,3,15,1,-4.00,1013
2020,3,15,2,-4.40,1014
2020,3,15,3,-4.60,1015
2020,3,15,4,-5.00,1017
2020,3,15,5,-6.80,1018
2020,3,15,6,-8.90,1020
2020,3,15,7,-10.00,1020
2020,3,15,8,-10.80,1021
2020,3,15,9,-11.70,1022
2020,3,15,10,-12.80,1023
2020,3,15,11,-13.70,1023
2020,3,15,12,-14.50,1024
2020,3,15,13,-15.20,1024
2020,3,15,14,-15.60,1024
2020,3,15,15,-15.60,1025
2020,3,15,16,-15.30,1025
2020,3,15,17,-15.00,1026
2020,3,15,18,-14.90,1026
2020,3,15,19,-14.80,1026
2020,3,15,20,-14.60,1026
2020,3,15,21,-14.40,1026
2020,3,15,22,-14.10,1026
2020,3,15,23,-14.10,1026
2020,3,16,0,-14.50,1025
2020,3,16,1,-15.60,1024
2020,3,16,2,-16.90,1023
2020,3,16,3,-19.50,1022
2020,3,16,4,-22.20,1021
2020,3,16,5,-22.80,1020
2020,3,16,6,-21.50,1019
2020,3,16,7,-19.20,1018
2020,3,16,8,-18.00,1017
2020,3,16,9,-17.60,1016
2020,3,16,10,-17.30,1014
2020,3,16,11,-17.00,1013
2020,3,16,12,-16.50,1012
2020,3,16,13,-16.00,1011
2020,3,16,14,-15.50,1010
2020,3,16,15,-14.80,1009
2020,3,16,16,-14.00,1009
2020,3,16,17,-12.80,1009
2020,3,16,18,-11.20,1009
2020,3,16,19,-8.90,1009
2020,3,16,20,-6.30,1010
2020,3,16,21,-4.20,1010
2020,3,16,22,-3.70,1011
2020,3,16,23,-4.50,1012
2020,3,17,0,-5.50,1013
2020,3,17,1,-6.70,1014
2020,3,17,2,-8.60,1014
2020,3,17,3,-10.90,1015
2020,3,17,4,-12.50,1015
2020,3,17,5,-13.70,1016
2020,3,17,6,-14.70,1016
2020,3,17,7,-15.20,1016
2020,3,17,8,-14.80,1017
2020,3,17,9,-13.80,1017
2020,3,17,10,-13.10,1016
2020,3,17,11,-12.90,1016
2020,3,17,12,-13.10,1015
2020,3,17,13,-13.10,1015
2020,3,17,14,-13.20,1015
2020,3,17,15,-13.50,1015
2020,3,17,16,-13.40,1015
2020,3,17,17,-12.70,1015
2020,3,17,18,-12.30,1015
2020,3,17,19,-12.30,1015
2020,3,17,20,-12.20,1016
2020,3,17,21,-11.60,1015
2020,3,17,22,-10.60,1015
2020,3,17,23,-9.80,1014
2020,3,18,0,-9.90,1013
2020,3,18,1,-11.30,1013
2020,3,18,2,-13.40,1012
2020,3,18,3,-15.00,1011
2020,3,18,4,-15.50,1011
2020,3,18,5,-15.20,1010
2020,3,18,6,-14.70,1010
2020,3,18,7,-14.20,1009
2020,3,18,8,-13.80,1009
2020,3,18,9,-13.60,1008
2020,3,18,10,-13.70,1007
2020,3,18,11,-13.70,1007
2020,3,18,12,-13.30,1006
2020,3,18,13,-12.60,1006
2020,3,18,14,-11.90,1005
2020,3,18,15,-11.20,1005
2020,3,18,16,-10.60,1005
2020,3,18,17,-10.00,1005
2020,3,18,18,-9.30,1005
2020,3,18,19,-8.50,1004
2020,3,18,20,-7.60,1004
2020,3,18,21,-6.80,1005
2020,3,18,22,-6.10,1005
2020,3,18,23,-5.40,1005
2020,3,19,0,-4.90,1006
2020,3,19,1,-4.70,1007
2020,3,19,2,-4.70,1007
2020,3,19,3,-4.70,1008
2020,3,19,4,-4.60,1009
2020,3,19,5,-4.90,1009
2020,3,19,6,-6.20,1010
2020,3,19,7,-7.90,1011
2020,3,19,8,-9.30,1011
2020,3,19,9,-10.40,1011
2020,3,19,10,-11.50,1011
2020,3,19,11,-12.40,1011
2020,3,19,12,-13.00,1010
2020,3,19,13,-13.20,1009
2020,3,19,14,-12.80,1009
2020,3,19,15,-11.90,1008
2020,3,19,16,-10.80,1008
2020,3,19,17,-8.90,1008
2020,3,19,18,-6.60,1007
2020,3,19,19,-4.70,1006
2020,3,19,20,-3.00,1005
2020,3,19,21,-1.30,1003
2020,3,19,22,-0.30,1002
2020,3,19,23,0.20,1001
2020,3,20,0,0.50,1000
2020,3,20,1,0.30,999
2020,3,20,2,0.00,999
2020,3,20,3,-0.30,998
2020,3,20,4,-0.80,998
2020,3,20,5,-1.30,997
2020,3,20,6,-2.00,997
